"","ArtistName","Winrate","Presence"
"123","Jana Schirmer & Johannes Voss",69.3,9.6
"124","Wayne England",69.3,8.4
"125","Ryan Yee",69.3,87.6
"126","Campbell White",69.2,4.1
"127","Eric Deschamps",69.2,24.7
"128","David Martin",69.2,8.8
"129","Victor Adame Minguez",69.2,21.5
"130","Donato Giancola",69.2,56.9
"131","Hozan Shinomaru",69.2,16.2
"132","Wisnu Tan",69.2,5.5
"133","Jason Kang",69.2,0.1
"134","Jean-Sébastien Rossbach",69.2,19.2
"135","Izzy",69.2,12.3
"136","Nicholas Gregory",69.2,11.5
"137","Peter Mohrbacher",69.1,19.4
"138","Ekaterina Burmak",69.1,21.1
"139","Slawomir Maniak",69.1,19.2
"140","Wayne Reynolds",69.1,9.3
"141","Dave DeVries",69.1,8.2
"142","Ryan Pancoast",69.1,37
"143","Daarken",69.1,22.2
"144","Franz Vohwinkel",69.1,62.1
"145","Véronique Meignaud",69.1,102.5
"146","Jaime Jones",69,20
"147","Hideaki Takamura",69,6.6
"148","Thomas M. Baxa",69,2.2
"149","David Hudnut",69,1
"150","Ben Wootten",69,0.3
"151","John Avon",69,105.2
"152","Jesper Ejsing",69,10
"153","Lius Lasahido",69,19.7
"154","Volkan Baǵa",69,28.9
"155","Johann Bodin",69,18
"156","Ron Spears",68.9,11.5
"157","Noah Bradley",68.9,55.1
"158","Florian de Gesincourt",68.9,17.6
"159","Eric Velhagen",68.9,24.7
"160","Zoltan Boros",68.9,16
"161","Mike Bierek",68.8,13.3
"162","Winona Nelson",68.8,5.6
"163","Ben Thompson",68.8,7.1
"164","Zezhou Chen",68.8,1
"165","Jason Alexander Behnke",68.8,15
"166","Lie Setiawan",68.8,2.6
"167","Jeremy Jarvis",68.8,3.7
"168","Svetlin Velinov",68.7,27.3
"169","Lindsey Look",68.7,4.8
"170","Matt Stewart",68.7,20.9
"171","Andrey Kuzinskiy",68.7,5.7
"172","Dmitry Burmak",68.7,18.2
"173","Michael Sutfin",68.7,15.2
"174","Terese Nielsen",68.7,22.3
"175","Nils Hamm",68.7,8.7
"176","Steven Belledin",68.7,15.7
"177","Johan Grenier",68.7,1.5
"178","Philip Straub",68.6,4.6
"179","Erica Yang",68.6,3.6
"180","Tom Wänerstrand",68.6,2.9
"181","Tony Szczudlo",68.6,2.5
"182","Johannes Voss",68.6,6
"183","Alayna Danner",68.6,7.6
"184","Steve Argyle",68.6,32.1
"185","Lucas Graciano",68.6,3.3
"186","Jung Park",68.5,9.1
"187","Charles Urbach",68.5,4.2
"188","Brom",68.5,5.4
"189","Christopher Moeller",68.5,13.2
"190","Justin Murray",68.5,4.8
"191","Gabor Szikszai",68.5,4.6
"192","Heather Hudson",68.5,9.7
"193","Mark Behm",68.5,6.7
"194","Livia Prima",68.4,0.5
"195","Vance Kovacs",68.4,7.9
"196","Karl Kopinski",68.4,4.2
"197","D. Alexander Gregory",68.4,1.5
"198","Mark Zug",68.3,29.1
"199","Pat Lee",68.3,4.2
"200","Brad Rigney",68.3,4
"201","Forrest Imel",68.3,1
"202","Goran Josic",68.2,0.6
"203","John Stanko",68.2,8.9
"204","Pete Venters",68.2,9.7
"205","Anthony Jones",68.1,1.3
"206","Brandon Kitkouski",68.1,1.9
"207","Austin Hsu",68.1,10.2
"208","Cynthia Sheppard",68.1,8.5
"209","Richard Wright",68.1,10.4
"210","James Ryman",68,1.7
"211","Greg Staples",68,7.9
"212","Caroline Gariba",68,2.2
"213","Tyler Jacobson",67.9,7.9
"214","Sam Rowan",67.8,0.6
"215","Tyler Walpole",67.8,0.6
"216","Dan Scott",67.8,8.5
"217","Cyril Van Der Haegen",67.8,5.8
"218","Dave Kendall",67.7,15.4
"219","Jon Foster",67.6,2.4
"220","Zack Stella",67.5,2.3
"221","YW Tang",67.5,1.1
"222","Carl Critchlow",67.5,4
"223","Larry MacDougall",67.4,1.5
"224","David Rapoza",67.3,2.5
"225","Darek Zabrocki",67.3,1
"226","Tommy Arnold",67.3,1.7
"227","Ralph Horsley",67.2,1.5
"228","Magali Villeneuve",67.1,13.7
"229","Sung Choi",67,0.6
"230","Yigit Koroglu",67,5.5
"231","Dominick Domingo",67,3.9
"232","Martina Pilcerova",67,1.9
"233","Fred Fields",67,3.5
"234","Mark Tedin",66.9,5.2
"235","Heonhwa Choe",66.9,1.4
"236","Kieran Yanner",66.9,5.1
"237","Matteo Bassini",66.7,1.8
"238","Robbie Trevino",66.7,1.3
"239","Chris Cold",66.7,0.5
"240","Michael Phillippi",66.7,0.3
"241","Bram Sels",66.7,0.3
"242","Glenn Fabry",66.7,0.3
"243","Michael Bruinsma",66.7,0.1
"244","James Zapata",66.7,0.1
"245","Maciej Kuciara",66.7,0.1
"246","Christine Choi",66.7,3.7
"247","Daren Bader",66.6,2.2
"248","Jama Jurabaev",66.5,1.7
"249","Richard Kane Ferguson",66.4,3.3
"250","Mark Poole",66.2,1.6
"251","Iris Compiet",66,2.2
"252","Steve Prescott",65.9,1.3
"253","Greg Hildebrandt & Tim Hildebrandt",65.7,0.3
"254","Emrah Elmasli",65.5,0.3
"255","Allen Williams",65.3,0.8
"256","Alan Pollack",65.3,2.1
"257","Suzanne Helmigh",65.2,0.9
"258","Melissa A. Benson",65.2,0.4
"259","Sam Wood",65.2,0.2
"260","Doug Chaffee",65.2,0.2
"261","Anna Steinbauer",65.1,0.6
"262","Eric Fortune",65,1.1
"263","Iain McCaig",65,0.2
"264","Evan Shipard",65,0.2
"265","Kekai Kotaki",64.9,0.9
"266","Adi Granov",64.6,0.8
"267","Jokubas Uogintas",64.4,1
"268","James Wong",64.3,0.1
"269","Scott Hampton",63.8,0.6
"270","Dave Allsop",63.8,0.6
"271","Daniel Gelon",63.6,0.2
"272","Piotr Dura",63.1,1.5
"273","Greg Opalinski",62.5,0.5
"274","Scott Chou",62.3,0.5
"275","Omar Rayyan",62,0.5
"276","John Matson",61.9,0.2
"277","Brian Despain",61.1,0.3
"278","Yohann Schepacz",60,0.2
"279","Paolo Parente",60,0.1
"280","Josu Hernaiz",60,0.1
"281","Joe Slucher",59.1,0.2
"282","Drew Baker",58.3,0.1
"283","Even Amundsen",57.1,0.1
"284","PINDURSKI",57.1,0.1
"285","Hugh Jamieson",57.1,0.1
"286","Fuzichoco",57.1,0.1
"287","Viktor Titov",57.1,0.1
"288","Nablange",57.1,0.1
"289","Uriah Voth",57.1,0.1
"290","Bud Cook",NA,0
"291","Eric Peterson",NA,0
"292","Nic Klein",NA,0
"293","Thomas Gianni",NA,0
"294","Stephan Martiniere",NA,0
"295","Edward P. Beard, Jr.",NA,0
"296","Tyler Smith",NA,0
"297","Alex Konstad",NA,0
"298","Robert Bliss",NA,0
"299","Hisashi Momose",NA,0
"300","Justin Sweet",NA,0
