"","ArtistName","Winrate","Presence"
"71","Richard Wright",NA,0
"72","Terese Nielsen",NA,0
"73","Caroline Gariba",NA,0
"74","Titus Lunter",NA,0
"75","Fred Fields",NA,0
"76","Matt Stewart",NA,0
"77","Karl Kopinski",NA,0
"78","Edward P. Beard, Jr.",NA,0
"79","Jaime Jones",NA,0
"80","Ron Spencer",NA,0
"81","Justin Murray",NA,0
"82","Ben Thompson",NA,0
"83","Hideaki Takamura",NA,0
"84","Jason Rainville",NA,0
"85","Mark A. Nelson",NA,0
"86","Noah Bradley",NA,0
"87","Kev Walker",NA,0
"88","Lie Setiawan",NA,0
"89","Warren Mahy",NA,0
"90","Campbell White",NA,0
"91","Erica Yang",NA,0
"92","Tony Szczudlo",NA,0
"93","Brom",NA,0
"94","Forrest Imel",NA,0
"95","Deruchenko Alexander",NA,0
"96","Dominick Domingo",NA,0
"97","Seb McKinnon",NA,0
"98","Jason Felix",NA,0
"99","Anson Maddocks",NA,0
"100","Mark Tedin",NA,0
"101","Bryon Wackwitz",NA,0
"102","Brandon Kitkouski",NA,0
"103","Zoltan Boros & Gabor Szikszai",NA,0
"104","Izzy",NA,0
"105","Zoltan Boros",NA,0
"106","Svetlin Velinov",NA,0
"107","James Paick",NA,0
"108","Steven Belledin",NA,0
"109","Adam Rex",NA,0
"110","Vincent Proce",NA,0
"111","Zack Stella",NA,0
"112","Alex Horley-Orlandelli",NA,0
"113","Greg Hildebrandt",NA,0
"114","Christopher Moeller",NA,0
"115","Khang Le",NA,0
"116","Martina Pilcerova",NA,0
"117","Pat Morrissey",NA,0
"118","Anastasia Ovchinnikova",NA,0
"119","Wesley Burt",NA,0
"120","D. Alexander Gregory",NA,0
"121","Alexander Mokhov",NA,0
"122","Larry MacDougall",NA,0
"123","Dan Scott",NA,0
"124","Greg Staples",NA,0
"125","Livia Prima",NA,0
"126","Jesper Ejsing",NA,0
"127","Jim Nelson",NA,0
"128","Lars Grant-West",NA,0
"129","Jana Schirmer & Johannes Voss",NA,0
"130","Austin Hsu",NA,0
"131","Jeremy Enecio",NA,0
"132","Joseph Meehan",NA,0
"133","Chris J. Anderson",NA,0
"134","Amy Weber",NA,0
"135","Randy Gallegos",NA,0
"136","James Ryman",NA,0
"137","Johannes Voss",NA,0
"138","Jung Park",NA,0
"139","Scott M. Fischer",NA,0
"140","Luca Zontini",NA,0
"141","Randy Vargas",NA,0
"142","Michael Bruinsma",NA,0
"143","Craig J Spearing",NA,0
"144","Alexander Forssberg",NA,0
"145","Chris Seaman",NA,0
"146","Lindsey Look",NA,0
"147","Hugh Jamieson",NA,0
"148","Florian de Gesincourt",NA,0
"149","Iain McCaig",NA,0
"150","Anna Steinbauer",NA,0
"151","Jean-Sébastien Rossbach",NA,0
"152","Nils Hamm",NA,0
"153","Dany Orizio",NA,0
"154","Sam Wood",NA,0
"155","Bryan Sola",NA,0
"156","Johann Bodin",NA,0
"157","Cyril Van Der Haegen",NA,0
"158","Jack Wang",NA,0
"159","Jama Jurabaev",NA,0
"160","Jeremy Jarvis",NA,0
"161","Heonhwa Choe",NA,0
"162","Anthony Francisco",NA,0
"163","Willian Murai",NA,0
"164","Tyler Jacobson",NA,0
"165","John Matson",NA,0
"166","Mark Winters",NA,0
"167","Eric Fortune",NA,0
"168","Ryan Yee",NA,0
"169","Pete Venters",NA,0
"170","Ralph Horsley",NA,0
"171","Mads Ahm",NA,0
"172","E. M. Gist",NA,0
"173","John Donahue",NA,0
"174","Wayne Reynolds",NA,0
"175","Lake Hurwitz",NA,0
"176","Christine Choi",NA,0
"177","David Hudnut",NA,0
"178","Rebecca Guay",NA,0
"179","Phil Foglio",NA,0
"180","Robert Bliss",NA,0
"181","Stanton Feng",NA,0
"182","Piotr Dura",NA,0
"183","Mark Behm",NA,0
"184","Brian Snõddy",NA,0
"185","Adi Granov",NA,0
"186","Sung Choi",NA,0
"187","Chris Cold",NA,0
"188","David Martin",NA,0
"189","Jana Schirmer",NA,0
"190","Bayard Wu",NA,0
"191","David Gaillet",NA,0
"192","Bud Cook",NA,0
"193","Omar Rayyan",NA,0
"194","Simon Dominic",NA,0
"195","Charles Urbach",NA,0
"196","Zezhou Chen",NA,0
"197","Carl Critchlow",NA,0
"198","Andreas Zafiratos",NA,0
"199","Eytan Zana",NA,0
"200","Thomas M. Baxa",NA,0
"201","Jason A. Engle",NA,0
"202","Nicholas Gregory",NA,0
"203","Jenn Ravenna Tran",NA,0
"204","Jakub Kasper",NA,0
"205","Liz Danforth",NA,0
"206","Anthony Jones",NA,0
"207","Joel Thomas",NA,0
"208","Aaron Miller",NA,0
"209","Mark Brill",NA,0
"210","Viktor Titov",NA,0
"211","Slawomir Maniak",NA,0
"212","Alex Konstad",NA,0
